age,country_code,dob,full_name,image,nation,potential,rating,short_name,value,wage,year
31.0,8,"Mar 17, 1986",E. Džeko,https://cdn.sofifa.org/1x/18/players/180930.png,Bosnia Herzegovina,84.0,84.0,E. Džeko,28.0,115.0,18
24.0,8,"Jun 20, 1993",S. Kolašinac,https://cdn.sofifa.org/1x/18/players/207993.png,Bosnia Herzegovina,84.0,81.0,S. Kolašinac,18.5,91.0,18
30.0,8,"Jun 20, 1987",A. Begović,https://cdn.sofifa.org/1x/18/players/172723.png,Bosnia Herzegovina,81.0,81.0,A. Begović,11.5,59.0,18
27.0,8,"Feb 17, 1990",E. Višća,https://cdn.sofifa.org/1x/18/players/205678.png,Bosnia Herzegovina,80.0,80.0,E. Višća,15.5,35.0,18
32.0,8,"Aug 6, 1984",V. Ibišević,https://cdn.sofifa.org/1x/18/players/162369.png,Bosnia Herzegovina,78.0,78.0,V. Ibišević,8.5,34.0,18
31.0,8,"Jan 18, 1986",S. Lulić,https://cdn.sofifa.org/1x/18/players/188427.png,Bosnia Herzegovina,79.0,79.0,S. Lulić,11.0,60.0,18
24.0,8,"Sep 10, 1992",M. Bešić,https://cdn.sofifa.org/1x/18/players/200765.png,Bosnia Herzegovina,80.0,75.0,M. Bešić,7.5,64.0,18
27.0,8,"Jan 24, 1990",E. Bičakčić,https://cdn.sofifa.org/1x/18/players/201860.png,Bosnia Herzegovina,77.0,76.0,E. Bičakčić,7.5,35.0,18
24.0,8,"Dec 19, 1992",G. Cimirot,https://cdn.sofifa.org/1x/18/players/230850.png,Bosnia Herzegovina,76.0,73.0,G. Cimirot,5.0,15.0,18
22.0,8,"Aug 4, 1994",J. Šimunović,https://cdn.sofifa.org/1x/18/players/231002.png,Bosnia Herzegovina,77.0,73.0,J. Šimunović,4.4,38.0,18
27.0,8,"Apr 2, 1990",M. Pjanić,https://cdn.sofifa.org/1x/18/players/180206.png,Bosnia Herzegovina,86.0,86.0,M. Pjanić,45.5,190.0,14
31.0,8,"Mar 17, 1986",E. Džeko,https://cdn.sofifa.org/1x/18/players/180930.png,Bosnia Herzegovina,84.0,84.0,E. Džeko,28.0,115.0,14
31.0,8,"Jan 18, 1986",S. Lulić,https://cdn.sofifa.org/1x/18/players/188427.png,Bosnia Herzegovina,79.0,79.0,S. Lulić,11.0,60.0,14
32.0,8,"Aug 6, 1984",V. Ibišević,https://cdn.sofifa.org/1x/18/players/162369.png,Bosnia Herzegovina,78.0,78.0,V. Ibišević,8.5,34.0,14
25.0,8,"Aug 4, 1991",I. Hajrović,https://cdn.sofifa.org/1x/18/players/193780.png,Bosnia Herzegovina,73.0,72.0,I. Hajrović,3.7,18.0,14
30.0,8,"Jun 20, 1987",A. Begović,https://cdn.sofifa.org/1x/18/players/172723.png,Bosnia Herzegovina,81.0,81.0,A. Begović,11.5,59.0,14
32.0,8,"Oct 8, 1984",S. Salihović,https://cdn.sofifa.org/1x/18/players/157430.png,Bosnia Herzegovina,72.0,72.0,S. Salihović,2.4,23.0,14
27.0,8,"Jan 24, 1990",E. Bičakčić,https://cdn.sofifa.org/1x/18/players/201860.png,Bosnia Herzegovina,77.0,76.0,E. Bicakcic,7.5,35.0,14
35.0,8,"Aug 18, 1980",E. Spahić,https://cdn.sofifa.org/1x/17/players/141200.png,Bosnia Herzegovina,76.0,76.0,E. Spahić,900.0,8.0,14
24.0,8,"Jun 20, 1993",S. Kolašinac,https://cdn.sofifa.org/1x/18/players/207993.png,Bosnia Herzegovina,84.0,81.0,S. Kolasinac,18.5,91.0,14
27.0,8,"May 22, 1990",M. Đurić,https://cdn.sofifa.org/1x/18/players/192840.png,Bosnia Herzegovina,69.0,69.0,M. Djuric,1.1,27.0,14
37.0,8,"Oct 19, 1979",B. Bajić,https://cdn.sofifa.org/1x/18/players/173568.png,Bosnia Herzegovina,65.0,65.0,B. Bajić,70.0,2.0,10
30.0,8,"Feb 5, 1979",M. Hrgović,https://cdn.sofifa.org/1x/11/players/136961.png,Bosnia Herzegovina,74.0,70.0,M. Hrgović,0.0,0.0,10
30.0,8,"Jan 28, 1979",B. Krunić,https://cdn.sofifa.org/1x/11/players/141062.png,Bosnia Herzegovina,4.0,70.0,B. Krunić,74.0,1.0,10
26.0,8,"Jul 27, 1982",E. Razic,https://cdn.sofifa.org/1x/11/players/8967.png,Bosnia Herzegovina,64.0,56.0,E. Razic,0.0,0.0,10
16.0,8,"Nov 21, 1992",I. Mijatovic,https://cdn.sofifa.org/1x/11/players/198411.png,Bosnia Herzegovina,70.0,55.0,I. Mijatovic,0.0,0.0,10
32.0,8,"Dec 10, 1981",S. Jahic,https://cdn.sofifa.org/1x/15/players/158219.png,Bosnia Herzegovina,63.0,63.0,S. Jahic,190.0,4.0,10
31.0,8,"Jan 18, 1986",S. Lulić,https://cdn.sofifa.org/1x/18/players/188427.png,Bosnia Herzegovina,79.0,79.0,S. Lulic,11.0,60.0,10
20.0,8,"Feb 10, 1989",Z. Kazazič,https://cdn.sofifa.org/1x/11/players/195083.png,Bosnia Herzegovina,58.0,58.0,Z. Kazazič,0.0,0.0,10
29.0,8,"Mar 6, 1981",Z. Muslimović,https://cdn.sofifa.org/1x/11/players/158737.png,Bosnia Herzegovina,3.0,74.0,Z. Muslimović,77.0,6.0,10
29.0,8,"Sep 13, 1983",A. Spahić,https://cdn.sofifa.org/1x/14/players/193300.png,Bosnia Herzegovina,59.0,59.0,A. Spahić,0.0,0.0,10
33.0,8,"Nov 9, 1983",N. Gerzić,https://cdn.sofifa.org/1x/18/players/181013.png,Sweden,67.0,67.0,N. Gerzic,450.0,4.0,10
29.0,9,"Oct 26, 1987",I. Popov,https://cdn.sofifa.org/1x/18/players/185373.png,Bulgaria,76.0,76.0,I. Popov,7.5,64.0,18
24.0,9,"Feb 18, 1993",I. Chochev,https://cdn.sofifa.org/1x/18/players/224202.png,Bulgaria,78.0,73.0,I. Chochev,5.5,5.0,18
25.0,9,"Feb 19, 1992",G. Milanov,https://cdn.sofifa.org/1x/18/players/211042.png,Bulgaria,73.0,72.0,G. Milanov,3.7,27.0,18
29.0,9,"Oct 15, 1987",N. Dimitrov,https://cdn.sofifa.org/1x/18/players/178773.png,Bulgaria,72.0,72.0,N. Dimitrov,3.0,24.0,18
23.0,9,"Sep 25, 1993",S. Slavchev,https://cdn.sofifa.org/1x/18/players/213885.png,Bulgaria,73.0,68.0,S. Slavchev,1.2,5.0,18
27.0,9,"Sep 22, 1989",S. Delev,https://cdn.sofifa.org/1x/18/players/205701.png,Bulgaria,70.0,70.0,S. Delev,1.9,6.0,18
28.0,9,"Nov 13, 1988",A. Galabinov,https://cdn.sofifa.org/1x/18/players/203327.png,Bulgaria,71.0,71.0,A. Galabinov,2.4,24.0,18
26.0,9,"Aug 31, 1990",S. Popov,https://cdn.sofifa.org/1x/18/players/222225.png,Bulgaria,71.0,70.0,S. Popov,1.7,10.0,18
24.0,9,"Dec 8, 1992",A. Kolev,https://cdn.sofifa.org/1x/18/players/212664.png,Bulgaria,74.0,69.0,A. Kolev,1.4,3.0,18
28.0,9,"Nov 9, 1988",V. Hristov,https://cdn.sofifa.org/1x/18/players/219674.png,Bulgaria,68.0,68.0,V. Hristov,925.0,15.0,18
31.0,9,"Feb 15, 1986",V. Bojinov,https://cdn.sofifa.org/1x/18/players/149306.png,Bulgaria,69.0,69.0,V. Bojinov,950.0,8.0,18
29.0,9,"Oct 26, 1987",I. Popov,https://cdn.sofifa.org/1x/18/players/185373.png,Bulgaria,76.0,76.0,I. Popov,7.5,64.0,14
34.0,9,"Jan 30, 1981",D. Berbatov,https://cdn.sofifa.org/1x/16/players/30110.png,Bulgaria,80.0,80.0,D. Berbatov,7.5,50.0,14
27.0,9,"Jun 28, 1988",N. Mihaylov,https://cdn.sofifa.org/1x/16/players/178767.png,Bulgaria,66.0,65.0,N. Mihaylov,0.0,0.0,14
25.0,9,"Feb 19, 1992",G. Milanov,https://cdn.sofifa.org/1x/18/players/211042.png,Bulgaria,73.0,72.0,G. Milanov,3.7,27.0,14
28.0,9,"Feb 25, 1988",I. Ivanov,https://cdn.sofifa.org/1x/17/players/195395.png,Bulgaria,71.0,71.0,I. Ivanov,1.3,8.0,14
27.0,9,"Feb 3, 1990",A. Tonev,https://cdn.sofifa.org/1x/18/players/204166.png,Bulgaria,68.0,68.0,A. Tonev,0.0,0.0,14
28.0,9,"Nov 13, 1988",A. Galabinov,https://cdn.sofifa.org/1x/18/players/203327.png,Bulgaria,71.0,71.0,A. Galabinov,2.4,24.0,14
29.0,9,"Dec 16, 1985",S. Manolev,https://cdn.sofifa.org/1x/16/players/193685.png,Bulgaria,70.0,70.0,S. Manolev,975.0,25.0,14
30.0,9,"Dec 20, 1985",I. Micanski,https://cdn.sofifa.org/1x/17/players/169435.png,Bulgaria,62.0,62.0,I. Micanski,270.0,1.0,14
28.0,9,"Nov 23, 1986",I. Bandalovski,https://cdn.sofifa.org/1x/16/players/169424.png,Bulgaria,66.0,66.0,I. Bandalovski,0.0,0.0,14
34.0,9,"Dec 21, 1981",B. Georgiev,https://cdn.sofifa.org/1x/17/players/141198.png,Bulgaria,70.0,70.0,B. Georgiev,400.0,1.0,14
31.0,9,"Apr 13, 1979",V. Dimitrov,https://cdn.sofifa.org/1x/11/players/140802.png,Bulgaria,8.0,70.0,V. Dimitrov,72.0,4.0,10
28.0,9,"Aug 25, 1980",L. Lubenov,https://cdn.sofifa.org/1x/11/players/191760.png,Bulgaria,64.0,60.0,L. Lubenov,0.0,0.0,10
27.0,9,"Jul 27, 1981",Y. Todorov,https://cdn.sofifa.org/1x/11/players/183319.png,Bulgaria,72.0,67.0,Y. Todorov,0.0,0.0,10
29.0,9,"Oct 26, 1987",I. Popov,https://cdn.sofifa.org/1x/18/players/185373.png,Bulgaria,76.0,76.0,I. Popov,7.5,64.0,10
33.0,9,"Jan 15, 1979",M. Petrov,https://cdn.sofifa.org/1x/13/players/17964.png,Bulgaria,72.0,72.0,M. Petrov,0.0,0.0,10
36.0,9,"Oct 8, 1977",Z. Sirakov,https://cdn.sofifa.org/1x/15/players/162860.png,Bulgaria,62.0,62.0,Z. Sirakov,0.0,2.0,10
22.0,9,"Jan 23, 1987",V. Mirchev,https://cdn.sofifa.org/1x/11/players/194095.png,Bulgaria,70.0,59.0,V. Mirchev,0.0,0.0,10
31.0,9,"Feb 15, 1986",V. Bojinov,https://cdn.sofifa.org/1x/18/players/149306.png,Bulgaria,69.0,69.0,V. Bojinov,950.0,8.0,10
30.0,9,"Apr 4, 1979",Tiago Silva,https://cdn.sofifa.org/1x/11/players/183867.png,Bulgaria,68.0,64.0,Tiago Silva,0.0,0.0,10
23.0,9,"Oct 12, 1990",R. Vasilev,https://cdn.sofifa.org/1x/15/players/186429.png,Bulgaria,57.0,57.0,R. Vasilev,0.0,0.0,10
28.0,9,"Feb 25, 1988",I. Ivanov,https://cdn.sofifa.org/1x/17/players/195395.png,Bulgaria,71.0,71.0,I. Ivanov,1.3,8.0,10
31.0,10,"Sep 9, 1985",L. Modrić,https://cdn.sofifa.org/1x/18/players/177003.png,Croatia,89.0,89.0,L. Modrić,57.0,340.0,18
29.0,10,"Mar 10, 1988",I. Rakitić,https://cdn.sofifa.org/1x/18/players/168651.png,Croatia,86.0,86.0,I. Rakitić,42.5,275.0,18
28.0,10,"Feb 2, 1989",I. Perišić,https://cdn.sofifa.org/1x/18/players/181458.png,Croatia,85.0,85.0,I. Perišić,39.0,110.0,18
23.0,10,"May 6, 1994",M. Kovačić,https://cdn.sofifa.org/1x/18/players/207410.png,Croatia,88.0,82.0,M. Kovačić,30.0,150.0,18
31.0,10,"May 21, 1986",M. Mandžukić,https://cdn.sofifa.org/1x/18/players/181783.png,Croatia,83.0,83.0,M. Mandžukić,23.5,135.0,18
24.0,10,"Nov 16, 1992",M. Brozović,https://cdn.sofifa.org/1x/18/players/216352.png,Croatia,82.0,80.0,M. Brozović,18.0,64.0,18
26.0,10,"Jun 19, 1991",A. Kramarić,https://cdn.sofifa.org/1x/18/players/216354.png,Croatia,83.0,81.0,A. Kramarić,22.0,50.0,18
32.0,10,"Oct 27, 1984",D. Subašić,https://cdn.sofifa.org/1x/18/players/192593.png,Croatia,84.0,84.0,D. Subašić,18.0,46.0,18
25.0,10,"Jan 10, 1992",S. Vrsaljko,https://cdn.sofifa.org/1x/18/players/203890.png,Croatia,83.0,80.0,S. Vrsaljko,15.5,54.0,18
31.0,10,"Feb 5, 1986",V. Ćorluka,https://cdn.sofifa.org/1x/18/players/181786.png,Croatia,82.0,82.0,V. Ćorluka,15.0,54.0,18
29.0,10,"Jan 5, 1988",N. Kalinić,https://cdn.sofifa.org/1x/18/players/185431.png,Croatia,79.0,79.0,N. Kalinić,12.5,84.0,18
31.0,10,"Sep 9, 1985",L. Modrić,https://cdn.sofifa.org/1x/18/players/177003.png,Croatia,89.0,89.0,L. Modrić,57.0,340.0,14
29.0,10,"Mar 10, 1988",I. Rakitić,https://cdn.sofifa.org/1x/18/players/168651.png,Croatia,86.0,86.0,I. Rakitić,42.5,275.0,14
31.0,10,"May 21, 1986",M. Mandžukić,https://cdn.sofifa.org/1x/18/players/181783.png,Croatia,83.0,83.0,M. Mandžukić,23.5,135.0,14
27.0,10,"Jul 5, 1989",D. Lovren,https://cdn.sofifa.org/1x/18/players/195086.png,Croatia,82.0,80.0,D. Lovren,14.5,110.0,14
23.0,10,"May 6, 1994",M. Kovačić,https://cdn.sofifa.org/1x/18/players/207410.png,Croatia,88.0,82.0,M. Kovačić,30.0,150.0,14
28.0,10,"Feb 25, 1989",M. Badelj,https://cdn.sofifa.org/1x/18/players/201144.png,Croatia,79.0,79.0,M. Badelj,10.0,71.0,14
28.0,10,"Feb 2, 1989",I. Perišić,https://cdn.sofifa.org/1x/18/players/181458.png,Croatia,85.0,85.0,I. Perišić,39.0,110.0,14
31.0,10,"Feb 5, 1986",V. Ćorluka,https://cdn.sofifa.org/1x/18/players/181786.png,Croatia,82.0,82.0,V. Ćorluka,15.0,54.0,14
27.0,10,"Aug 5, 1989",G. Sertic,https://cdn.sofifa.org/1x/18/players/190502.png,France,74.0,74.0,G. Sertic,4.7,25.0,14
35.0,10,"May 1, 1982",D. Srna,https://cdn.sofifa.org/1x/18/players/139997.png,Croatia,81.0,81.0,D. Srna,3.8,1.0,14
29.0,10,"Aug 27, 1985",N. Jelavić,https://cdn.sofifa.org/1x/16/players/182763.png,Croatia,73.0,73.0,N. Jelavić,2.8,40.0,14
27.0,10,"Aug 22, 1987",J. Tadić,https://cdn.sofifa.org/1x/16/players/167430.png,Croatia,63.0,63.0,J. Tadic,350.0,6.0,10
18.0,10,"Oct 16, 1990",S. Rožman,https://cdn.sofifa.org/1x/11/players/198410.png,Croatia,68.0,53.0,S. Rožman,0.0,0.0,10
33.0,10,"Jun 8, 1977",H. Vejić,https://cdn.sofifa.org/1x/11/players/173580.png,Croatia,1.0,70.0,H. Vejić,72.0,0.0,10
27.0,10,"Jul 5, 1989",D. Lovren,https://cdn.sofifa.org/1x/18/players/195086.png,Croatia,82.0,80.0,D. Lovren,14.5,110.0,10
31.0,10,"Feb 26, 1981",T. Dujmović,https://cdn.sofifa.org/1x/13/players/187151.png,Croatia,67.0,67.0,T. Dujmovic,0.0,0.0,10
29.0,10,"Jun 18, 1986",A. Rukavina,https://cdn.sofifa.org/1x/16/players/181782.png,Croatia,66.0,66.0,A. Rukavina,600.0,1.0,10
29.0,10,"Mar 18, 1985",G. Schildenfeld,https://cdn.sofifa.org/1x/15/players/186902.png,Croatia,74.0,74.0,G. Schildenfeld,2.7,30.0,10
31.0,10,"May 21, 1986",M. Mandžukić,https://cdn.sofifa.org/1x/18/players/181783.png,Croatia,83.0,83.0,M. Mandžukič,23.5,135.0,10
29.0,10,"Apr 4, 1986",K. Ipša,https://cdn.sofifa.org/1x/16/players/181785.png,Croatia,65.0,65.0,K. Ipša,400.0,1.0,10
31.0,10,"Feb 5, 1986",V. Ćorluka,https://cdn.sofifa.org/1x/18/players/181786.png,Croatia,82.0,82.0,V. Ćorluka,15.0,54.0,10
31.0,10,"Oct 3, 1980",I. Turina,https://cdn.sofifa.org/1x/13/players/190237.png,Croatia,72.0,72.0,I. Turina,0.0,0.0,10
24.0,11,"May 19, 1993",K. Laifis,https://cdn.sofifa.org/1x/18/players/234774.png,Cyprus,78.0,73.0,K. Laifis,4.5,13.0,18
24.0,11,"Jan 13, 1993",P. Sotiriou,https://cdn.sofifa.org/1x/18/players/218651.png,Cyprus,74.0,69.0,P. Sotiriou,1.4,12.0,18
19.0,11,"Jan 30, 1998",G. Kastanos,https://cdn.sofifa.org/1x/18/players/237335.png,Cyprus,77.0,64.0,G. Kastanos,850.0,13.0,18
27.0,11,"Mar 21, 1990",V. Sielis,https://cdn.sofifa.org/1x/18/players/203618.png,Cyprus,3.0,71.0,V. Sielis,71.0,3.0,18
22.0,11,"Feb 9, 1995",C. Kyriakou,https://cdn.sofifa.org/1x/18/players/241079.png,Cyprus,74.0,68.0,C. Kyriakou,1.0,5.0,18
29.0,11,"Nov 18, 1987",J. Demetriou,https://cdn.sofifa.org/1x/18/players/165485.png,Cyprus,67.0,67.0,J. Demetriou,575.0,7.0,18
20.0,11,"Feb 24, 1997",A. Georgiou,https://cdn.sofifa.org/1x/18/players/233426.png,Cyprus,75.0,60.0,A. Georgiou,450.0,8.0,18
20.0,11,"Mar 16, 1997",H. Kyprianou,https://cdn.sofifa.org/1x/18/players/221149.png,Cyprus,68.0,61.0,H. Kyprianou,300.0,2.0,18
23.0,11,"Apr 13, 1994",A. Gogić,https://cdn.sofifa.org/1x/18/players/216526.png,Cyprus,66.0,58.0,A. Gogić,160.0,1.0,18
17.0,11,"Feb 2, 2000",C. Shelis,https://cdn.sofifa.org/1x/18/players/240349.png,Cyprus,75.0,53.0,C. Shelis,120.0,1.0,18
17.0,11,"Oct 28, 1999",A. Georgiou,https://cdn.sofifa.org/1x/18/players/238390.png,Cyprus,65.0,51.0,A. Georgiou,70.0,1.0,18
26.0,11,"Sep 28, 1988",D. Christofi,https://cdn.sofifa.org/1x/16/players/192454.png,Cyprus,72.0,71.0,D. Christofi,1.9,30.0,14
28.0,11,"Aug 27, 1986",Dossa Júnior,https://cdn.sofifa.org/1x/16/players/216341.png,Cyprus,70.0,70.0,Dossa Júnior,1.1,30.0,14
23.0,11,"Apr 13, 1994",A. Gogić,https://cdn.sofifa.org/1x/18/players/216526.png,Cyprus,66.0,58.0,A. Gogic,160.0,1.0,14
29.0,11,"Nov 18, 1987",J. Demetriou,https://cdn.sofifa.org/1x/18/players/165485.png,Cyprus,67.0,67.0,J. Demetriou,575.0,7.0,10
26.0,12,"Aug 8, 1990",V. Darida,https://cdn.sofifa.org/1x/18/players/201262.png,Czech Republic,80.0,79.0,V. Darida,14.5,38.0,18
21.0,12,"Jan 24, 1996",P. Schick,https://cdn.sofifa.org/1x/18/players/234236.png,Czech Republic,87.0,77.0,P. Schick,14.5,54.0,18
21.0,12,"Jan 19, 1996",J. Jankto,https://cdn.sofifa.org/1x/18/players/226592.png,Czech Republic,85.0,76.0,J. Jankto,12.0,24.0,18
25.0,12,"Apr 25, 1992",P. Kadeřábek,https://cdn.sofifa.org/1x/18/players/203605.png,Czech Republic,81.0,78.0,P. Kadeřábek,1.0,10.5,18
35.0,12,"May 20, 1982",P. Čech,https://cdn.sofifa.org/1x/18/players/48940.png,Czech Republic,84.0,84.0,P. Čech,7.5,79.0,18
24.0,12,"Jul 5, 1992",L. Krejčí,https://cdn.sofifa.org/1x/18/players/201215.png,Czech Republic,79.0,76.0,L. Krejčí,10.0,52.0,18
22.0,12,"Dec 3, 1994",A. Barák,https://cdn.sofifa.org/1x/18/players/236791.png,Czech Republic,84.0,77.0,A. Barák,12.5,27.0,18
25.0,12,"Apr 14, 1992",J. Pavlenka,https://cdn.sofifa.org/1x/18/players/236583.png,Czech Republic,82.0,79.0,J. Pavlenka,11.0,26.0,18
29.0,12,"Mar 29, 1988",M. Suchý,https://cdn.sofifa.org/1x/18/players/181262.png,Czech Republic,78.0,78.0,M. Suchý,8.0,40.0,18
28.0,12,"Mar 29, 1989",T. Vaclík,https://cdn.sofifa.org/1x/18/players/204120.png,Czech Republic,79.0,78.0,T. Vaclík,8.5,32.0,18
30.0,12,"Dec 24, 1986",T. Gebre Selassie,https://cdn.sofifa.org/1x/18/players/186330.png,Czech Republic,75.0,75.0,T. Gebre Selassie,4.8,24.0,18
26.0,12,"Aug 8, 1990",V. Darida,https://cdn.sofifa.org/1x/18/players/201262.png,Czech Republic,80.0,79.0,V. Darida,14.5,38.0,14
35.0,12,"May 20, 1982",P. Čech,https://cdn.sofifa.org/1x/18/players/48940.png,Czech Republic,84.0,84.0,P. Čech,7.5,79.0,14
25.0,12,"May 1, 1992",M. Vydra,https://cdn.sofifa.org/1x/18/players/198331.png,Czech Republic,78.0,73.0,M. Vydra,5.5,49.0,14
28.0,12,"May 30, 1989",L. Kozák,https://cdn.sofifa.org/1x/18/players/188871.png,Czech Republic,2.0,70.0,L. Kozák,70.0,2.0,14
27.0,12,"Aug 13, 1989",T. Necid,https://cdn.sofifa.org/1x/18/players/181281.png,Czech Republic,72.0,72.0,T. Necid,3.3,14.0,14
26.0,12,"Oct 13, 1988",V. Pilař,https://cdn.sofifa.org/1x/16/players/199334.png,Czech Republic,77.0,74.0,V. Pilař,0.0,0.0,14
36.0,12,"Oct 4, 1980",T. Rosický,https://cdn.sofifa.org/1x/18/players/8473.png,Czech Republic,79.0,79.0,T. Rosický,4.2,1.0,14
25.0,12,"May 20, 1992",V. Kadlec,https://cdn.sofifa.org/1x/18/players/189961.png,Czech Republic,76.0,72.0,V. Kadlec,4.1,1.0,14
26.0,12,"May 26, 1989",T. Pekhart,https://cdn.sofifa.org/1x/16/players/184290.png,Czech Republic,68.0,67.0,T. Pekhart,850.0,15.0,14
28.0,12,"Dec 20, 1988",A. Hloušek,https://cdn.sofifa.org/1x/18/players/181205.png,Czech Republic,68.0,68.0,A. Hloušek,700.0,6.0,14
27.0,12,"Nov 1, 1989",J. Morávek,https://cdn.sofifa.org/1x/18/players/183220.png,Czech Republic,72.0,72.0,J. Morávek,3.2,17.0,14
27.0,12,"Aug 5, 1982",J. Koubský,https://cdn.sofifa.org/1x/11/players/162049.png,Czech Republic,1.0,61.0,J. Koubsky,70.0,0.0,10
32.0,12,"Jul 5, 1977",J. Nezmar,https://cdn.sofifa.org/1x/11/players/181249.png,Czech Republic,1.0,73.0,J. Nezmar,74.0,0.0,10
21.0,12,"Mar 13, 1989",R. Brunclík,https://cdn.sofifa.org/1x/11/players/189441.png,Czech Republic,2.0,51.0,R. Brunclík,62.0,0.0,10
25.0,12,"Mar 20, 1988",J. Blažek,https://cdn.sofifa.org/1x/14/players/181250.png,Czech Republic,69.0,64.0,J. Blažek,0.0,0.0,10
22.0,12,"Aug 14, 1987",J. Mucha,https://cdn.sofifa.org/1x/11/players/189442.png,Czech Republic,1.0,50.0,J. Mucha,59.0,0.0,10
27.0,12,"Jan 4, 1983",V. Valenta,https://cdn.sofifa.org/1x/11/players/169219.png,Czech Republic,67.0,64.0,V. Valenta,0.0,0.0,10
25.0,12,"Aug 9, 1990",J. Lecjaks,https://cdn.sofifa.org/1x/17/players/184323.png,Czech Republic,70.0,69.0,J. Lecjaks,975.0,4.0,10
20.0,12,"Jan 12, 1989",P. Wojnar,https://cdn.sofifa.org/1x/11/players/189443.png,Czech Republic,62.0,52.0,P. Wojnar,0.0,0.0,10
20.0,12,"Jan 22, 1990",J. Mudra,https://cdn.sofifa.org/1x/11/players/184324.png,Czech Republic,57.0,50.0,J. Mudra,0.0,0.0,10
20.0,12,"Sep 29, 1988",V. Přecechtěl,https://cdn.sofifa.org/1x/11/players/189444.png,Czech Republic,61.0,49.0,V. Přecechtěl,0.0,0.0,10
31.0,12,"Nov 5, 1985",Z. Zlámal,https://cdn.sofifa.org/1x/18/players/176645.png,Czech Republic,66.0,66.0,Z. Zlámal,400.0,3.0,10
25.0,13,"Feb 14, 1992",C. Eriksen,https://cdn.sofifa.org/1x/18/players/190460.png,Denmark,91.0,88.0,C. Eriksen,74.5,210.0,18
21.0,13,"Apr 10, 1996",A. Christensen,https://cdn.sofifa.org/1x/18/players/213661.png,Denmark,90.0,82.0,A. Christensen,28.5,93.0,18
28.0,13,"May 31, 1989",D. Wass,https://cdn.sofifa.org/1x/18/players/172522.png,Denmark,81.0,81.0,D. Wass,17.5,33.0,18
30.0,13,"Nov 5, 1986",K. Schmeichel,https://cdn.sofifa.org/1x/18/players/163587.png,Denmark,82.0,82.0,K. Schmeichel,14.0,65.0,18
26.0,13,"Jan 15, 1991",N. Jørgensen,https://cdn.sofifa.org/1x/18/players/199852.png,Denmark,1.0,77.0,N. Jørgensen,78.0,1.0,18
19.0,13,"Oct 6, 1997",K. Dolberg,https://cdn.sofifa.org/1x/18/players/228687.png,Denmark,85.0,76.0,K. Dolberg,11.5,10.0,18
28.0,13,"Mar 26, 1989",S. Kjær,https://cdn.sofifa.org/1x/18/players/179645.png,Denmark,79.0,78.0,S. Kjær,9.5,19.0,18
25.0,13,"Sep 3, 1991",T. Delaney,https://cdn.sofifa.org/1x/18/players/193283.png,Denmark,81.0,78.0,T. Delaney,13.0,30.0,18
22.0,13,"Feb 4, 1995",P. Sisto,https://cdn.sofifa.org/1x/18/players/212196.png,Denmark,84.0,77.0,P. Sisto,12.5,26.0,18
22.0,13,"Sep 13, 1994",L. Andersen,https://cdn.sofifa.org/1x/18/players/203903.png,Denmark,1.0,76.0,L. Andersen,82.0,2.0,18
24.0,13,"Aug 3, 1992",J. Vestergaard,https://cdn.sofifa.org/1x/18/players/202849.png,Denmark,82.0,79.0,J. Vestergaard,13.5,36.0,18
25.0,13,"Feb 14, 1992",C. Eriksen,https://cdn.sofifa.org/1x/18/players/190460.png,Denmark,91.0,88.0,C. Eriksen,74.5,210.0,14
30.0,13,"Dec 12, 1984",D. Agger,https://cdn.sofifa.org/1x/16/players/152039.png,Denmark,77.0,77.0,D. Agger,0.0,0.0,14
23.0,13,"Jun 9, 1994",V. Fischer,https://cdn.sofifa.org/1x/18/players/203965.png,Denmark,81.0,75.0,V. Fischer,9.0,19.0,14
28.0,13,"Mar 26, 1989",S. Kjær,https://cdn.sofifa.org/1x/18/players/179645.png,Denmark,79.0,78.0,S. Kjær,9.5,19.0,14
26.0,13,"Jun 5, 1991",M. Braithwaite,https://cdn.sofifa.org/1x/18/players/193290.png,Denmark,78.0,75.0,M. Braithwaite,8.5,19.0,14
29.0,13,"Jan 16, 1988",N. Bendtner,https://cdn.sofifa.org/1x/18/players/167706.png,Denmark,74.0,74.0,N. Bendtner,5.5,10.0,14
25.0,13,"Apr 14, 1992",F. Sørensen,https://cdn.sofifa.org/1x/18/players/201342.png,Denmark,80.0,76.0,F. Sørensen,8.5,33.0,14
24.0,13,"Aug 11, 1992",J. Okore,https://cdn.sofifa.org/1x/18/players/204163.png,Denmark,76.0,72.0,J. Okore,3.4,9.0,14
22.0,13,"Sep 13, 1994",L. Andersen,https://cdn.sofifa.org/1x/18/players/203903.png,Denmark,1.0,76.0,L. Andersen,82.0,2.0,14
24.0,13,"Aug 3, 1992",J. Vestergaard,https://cdn.sofifa.org/1x/18/players/202849.png,Denmark,82.0,79.0,J. Vestergaard,13.5,36.0,14
24.0,13,"Mar 16, 1993",A. Cornelius,https://cdn.sofifa.org/1x/18/players/201943.png,Denmark,79.0,74.0,A. Cornelius,7.5,25.0,14
25.0,13,"Sep 7, 1985",B. Fetai,https://cdn.sofifa.org/1x/12/players/151552.png,FYR Macedonia,63.0,61.0,B. Fetai,0.0,0.0,10
