age,country_code,dob,full_name,image,nation,potential,rating,short_name,value,wage,year
33.0,87,"May 29, 1984",G. Gómez,https://cdn.sofifa.org/1x/18/players/174732.png,Panama,70.0,70.0,G. Gómez,725.0,2.0,18
25.0,87,"Mar 1, 1992",H. Cummings,https://cdn.sofifa.org/1x/18/players/217054.png,Panama,71.0,66.0,H. Cummings,725.0,2.0,18
22.0,87,"Jan 9, 1995",F. Escobar,https://cdn.sofifa.org/1x/18/players/240196.png,Panama,72.0,66.0,F. Escobar,750.0,2.0,18
20.0,87,"Feb 6, 1997",C. Martinez,https://cdn.sofifa.org/1x/18/players/234154.png,Panama,71.0,66.0,C. Martinez,875.0,2.0,18
28.0,87,"Oct 31, 1988",G. Torres,https://cdn.sofifa.org/1x/18/players/174754.png,Panama,68.0,68.0,G. Torres,925.0,9.0,14
35.0,87,"Feb 24, 1981",F. Baloy,https://cdn.sofifa.org/1x/17/players/139882.png,Panama,70.0,70.0,F. Baloy,230.0,1.0,14
22.0,87,"May 24, 1994",R. Chen,https://cdn.sofifa.org/1x/17/players/217077.png,Panama,73.0,65.0,R. Chen,675.0,1.0,14
28.0,87,"Nov 22, 1987",N. Barahona,https://cdn.sofifa.org/1x/17/players/214498.png,Panama,72.0,72.0,N. Barahona,2.1,15.0,14
35.0,87,"Mar 14, 1981",B. Pérez,https://cdn.sofifa.org/1x/17/players/174746.png,Panama,66.0,66.0,B. Pérez,250.0,1.0,14
32.0,87,"Sep 26, 1981",J. Penedo,https://cdn.sofifa.org/1x/15/players/174745.png,Panama,72.0,72.0,J. Penedo,2.0,20.0,14
31.0,87,"Mar 20, 1986",R. Torres,https://cdn.sofifa.org/1x/18/players/214506.png,Panama,72.0,72.0,R. Torres,2.1,6.0,14
32.0,87,"Nov 23, 1981",L. Henríquez,https://cdn.sofifa.org/1x/15/players/174737.png,Panama,65.0,65.0,L. Henríquez,300.0,6.0,14
21.0,87,"Feb 16, 1992",E. Herrera,https://cdn.sofifa.org/1x/14/players/216144.png,Panama,63.0,60.0,E. Herrera,0.0,0.0,14
29.0,87,"Aug 2, 1983",A. Henríquez,https://cdn.sofifa.org/1x/14/players/174736.png,Panama,68.0,68.0,A. Henríquez,0.0,0.0,14
23.0,87,"Sep 7, 1989",Y. Yau,https://cdn.sofifa.org/1x/14/players/210340.png,Panama,65.0,60.0,Y. Yau,0.0,0.0,14
35.0,87,"Feb 24, 1981",F. Baloy,https://cdn.sofifa.org/1x/17/players/139882.png,Panama,70.0,70.0,F. Baloy,230.0,1.0,10
29.0,87,"Dec 18, 1987",A. Quintero,https://cdn.sofifa.org/1x/18/players/194415.png,Panama,69.0,69.0,Quintero,1.0,6.0,10
33.0,87,"May 29, 1984",G. Gómez,https://cdn.sofifa.org/1x/18/players/174732.png,Panama,70.0,70.0,G. Goméz,725.0,2.0,10
32.0,87,"Nov 23, 1981",L. Henríquez,https://cdn.sofifa.org/1x/15/players/174737.png,Panama,65.0,65.0,L. Henríquez,300.0,6.0,10
35.0,87,"Mar 14, 1981",B. Pérez,https://cdn.sofifa.org/1x/17/players/174746.png,Panama,66.0,66.0,B. Pérez,250.0,1.0,10
25.0,111,"Jun 15, 1992",M. Salah,https://cdn.sofifa.org/1x/18/players/209331.png,Egypt,90.0,87.0,M. Salah,63.0,205.0,18
24.0,111,"Jul 11, 1992",M. Elneny,https://cdn.sofifa.org/1x/18/players/213051.png,Egypt,81.0,77.0,M. Elneny,10.0,76.0,18
23.0,111,"Apr 13, 1994",Kahraba,https://cdn.sofifa.org/1x/18/players/219740.png,Egypt,81.0,75.0,Kahraba,9.0,32.0,18
20.0,111,"Jan 23, 1997",R. Sobhi,https://cdn.sofifa.org/1x/18/players/233601.png,Egypt,84.0,75.0,R. Sobhi,10.5,45.0,18
24.0,111,"Mar 5, 1993",A. Hassan,https://cdn.sofifa.org/1x/18/players/210259.png,Egypt,78.0,74.0,A. Hassan,7.5,12.0,18
26.0,111,"Jan 25, 1991",A. Hegazi,https://cdn.sofifa.org/1x/18/players/210648.png,Egypt,77.0,75.0,A. Hegazi,6.5,52.0,18
25.0,111,"Feb 1, 1992",A. Ghazal,https://cdn.sofifa.org/1x/18/players/212469.png,Egypt,75.0,73.0,A. Ghazal,4.1,8.0,18
22.0,111,"Oct 1, 1994",Trezeguet,https://cdn.sofifa.org/1x/18/players/226078.png,Egypt,77.0,74.0,Trezeguet,7.0,19.0,18
29.0,111,"Sep 9, 1987",A. Elmohamady,https://cdn.sofifa.org/1x/18/players/191005.png,Egypt,72.0,72.0,A. Elmohamady,2.4,24.0,18
31.0,111,"Mar 5, 1986",Shikabala,https://cdn.sofifa.org/1x/18/players/170828.png,Egypt,71.0,71.0,Shikabala,2.1,17.0,18
23.0,111,"May 12, 1994",M. Fathi,https://cdn.sofifa.org/1x/18/players/239652.png,Egypt,70.0,67.0,M. Fathi,975.0,11.0,18
25.0,111,"Jun 15, 1992",M. Salah,https://cdn.sofifa.org/1x/18/players/209331.png,Egypt,90.0,87.0,M. Salah,63.0,205.0,14
29.0,111,"Sep 9, 1987",A. Elmohamady,https://cdn.sofifa.org/1x/18/players/191005.png,Egypt,72.0,72.0,A. Elmohamady,2.4,24.0,14
24.0,111,"Mar 5, 1993",A. Hassan,https://cdn.sofifa.org/1x/18/players/210259.png,Egypt,78.0,74.0,Hassan,7.5,12.0,14
26.0,111,"Jan 25, 1991",A. Hegazi,https://cdn.sofifa.org/1x/18/players/210648.png,Egypt,77.0,75.0,A. Hegazy,6.5,52.0,14
24.0,111,"Jul 11, 1992",M. Elneny,https://cdn.sofifa.org/1x/18/players/213051.png,Egypt,81.0,77.0,M. Elneny,10.0,76.0,14
23.0,111,"Apr 13, 1994",Kahraba,https://cdn.sofifa.org/1x/18/players/219740.png,Egypt,81.0,75.0,M. Kahraba,9.0,32.0,14
25.0,111,"Feb 1, 1992",A. Ghazal,https://cdn.sofifa.org/1x/18/players/212469.png,Egypt,75.0,73.0,Ali Ghazal,4.1,8.0,14
32.0,111,"Sep 11, 1984",A. El-Abd,https://cdn.sofifa.org/1x/18/players/156313.png,Egypt,66.0,66.0,A. El-Abd,375.0,5.0,14
35.0,111,"Dec 15, 1981",H. Ghaly,https://cdn.sofifa.org/1x/18/players/139974.png,Egypt,70.0,70.0,H. Ghaly,425.0,17.0,14
25.0,111,"Sep 10, 1991",S. Morsy,https://cdn.sofifa.org/1x/18/players/197975.png,Egypt,70.0,68.0,S. Morsy,925.0,8.0,14
30.0,111,"Apr 1, 1987",I. Salah,https://cdn.sofifa.org/1x/18/players/203704.png,Egypt,66.0,66.0,Ibrahim Salah,0.0,0.0,14
29.0,111,"Oct 5, 1981",Mohamed Shawky,https://cdn.sofifa.org/1x/12/players/169765.png,Egypt,73.0,67.0,M. Shawky,0.0,0.0,10
31.0,111,"Apr 1, 1983",A. Zaki,https://cdn.sofifa.org/1x/15/players/169770.png,Egypt,71.0,71.0,A. Zaki,0.0,0.0,10
33.0,111,"Nov 20, 1978",Ayman,https://cdn.sofifa.org/1x/13/players/143918.png,Egypt,61.0,61.0,Ayman,0.0,0.0,10
26.0,111,"Feb 14, 1983",A. Megahed,https://cdn.sofifa.org/1x/11/players/172890.png,Egypt,65.0,61.0,A. Megahed,0.0,0.0,10
29.0,111,"Feb 23, 1983",Mido,https://cdn.sofifa.org/1x/13/players/2141.png,Egypt,69.0,69.0,Mido,0.0,0.0,10
27.0,111,"Dec 5, 1981",G. Hamza,https://cdn.sofifa.org/1x/11/players/161904.png,Egypt,72.0,65.0,G. Hamza,0.0,0.0,10
29.0,111,"Dec 11, 1981",M. Zidan,https://cdn.sofifa.org/1x/12/players/45707.png,Egypt,75.0,75.0,M. Zidan,0.0,0.0,10
20.0,111,"Sep 29, 1988",O. Elsamni,https://cdn.sofifa.org/1x/11/players/193935.png,Egypt,64.0,54.0,O. Elsamni,0.0,0.0,10
35.0,111,"Jan 30, 1974",El Saka,https://cdn.sofifa.org/1x/11/players/125082.png,Egypt,71.0,70.0,El Saka,0.0,0.0,10
24.0,129,"Mar 19, 1993",H. Ziyech,https://cdn.sofifa.org/1x/18/players/208670.png,Morocco,85.0,81.0,H. Ziyech,23.0,16.0,18
30.0,129,"Apr 17, 1987",M. Benatia,https://cdn.sofifa.org/1x/18/players/177509.png,Morocco,85.0,85.0,M. Benatia,28.5,145.0,18
27.0,129,"Feb 25, 1990",Y. Belhanda,https://cdn.sofifa.org/1x/18/players/193738.png,Morocco,81.0,81.0,Y. Belhanda,18.5,71.0,18
23.0,129,"Sep 17, 1993",S. Boufal,https://cdn.sofifa.org/1x/18/players/211381.png,Morocco,81.0,78.0,S. Boufal,13.0,75.0,18
30.0,129,"Mar 31, 1987",N. Amrabat,https://cdn.sofifa.org/1x/18/players/183108.png,Morocco,79.0,79.0,N. Amrabat,12.0,69.0,18
32.0,129,"Jan 27, 1985",K. El Ahmadi,https://cdn.sofifa.org/1x/18/players/162329.png,Morocco,79.0,79.0,K. El Ahmadi,9.5,23.0,18
20.0,129,"Jun 18, 1997",A. Harit,https://cdn.sofifa.org/1x/18/players/232097.png,Morocco,86.0,78.0,A. Harit,15.5,35.0,18
26.0,129,"Aug 21, 1990",O. El Kaddouri,https://cdn.sofifa.org/1x/18/players/187702.png,Morocco,77.0,76.0,O. El Kaddouri,9.0,1.0,18
23.0,129,"Mar 6, 1994",Y. Ayoub,https://cdn.sofifa.org/1x/18/players/204102.png,Morocco,80.0,76.0,Y. Ayoub,10.0,13.0,18
28.0,129,"Jul 1, 1989",M. Carcela-González,https://cdn.sofifa.org/1x/18/players/184089.png,Morocco,77.0,77.0,M. Carcela-González,9.0,14.0,18
20.0,129,"Aug 21, 1996",S. Amrabat,https://cdn.sofifa.org/1x/18/players/224158.png,Morocco,80.0,75.0,S. Amrabat,9.0,13.0,18
30.0,129,"Apr 17, 1987",M. Benatia,https://cdn.sofifa.org/1x/18/players/177509.png,Morocco,85.0,85.0,M. Benatia,28.5,145.0,14
28.0,129,"May 24, 1989",A. Taarabt,https://cdn.sofifa.org/1x/18/players/179605.png,Morocco,72.0,72.0,A. Taarabt,3.1,9.0,14
30.0,129,"Aug 15, 1984",M. Boussoufa,https://cdn.sofifa.org/1x/16/players/164435.png,Morocco,79.0,79.0,M. Boussoufa,9.5,70.0,14
24.0,129,"Mar 9, 1993",Z. Labyad,https://cdn.sofifa.org/1x/18/players/198640.png,Morocco,79.0,75.0,Z. Labyad,9.0,12.0,14
30.0,129,"Mar 31, 1987",N. Amrabat,https://cdn.sofifa.org/1x/18/players/183108.png,Morocco,79.0,79.0,N. Amrabat,12.0,69.0,14
28.0,129,"Feb 3, 1987",Y. El Arabi,https://cdn.sofifa.org/1x/16/players/194209.png,Morocco,75.0,75.0,Y. El Arabi,4.1,50.0,14
26.0,129,"Aug 21, 1990",O. El Kaddouri,https://cdn.sofifa.org/1x/18/players/187702.png,Morocco,77.0,76.0,O. El Kaddouri,9.0,1.0,14
25.0,129,"Aug 29, 1991",Y. Mokhtar,https://cdn.sofifa.org/1x/18/players/200275.png,Morocco,74.0,73.0,Y. Mokhtar,4.8,11.0,14
27.0,129,"Feb 25, 1989",K. Aït-Fana,https://cdn.sofifa.org/1x/17/players/181557.png,Morocco,70.0,70.0,K. Aït-Fana,1.4,15.0,14
28.0,129,"Jul 1, 1989",M. Carcela-González,https://cdn.sofifa.org/1x/18/players/184089.png,Morocco,77.0,77.0,M. Carcela-Gonzalez,9.0,14.0,14
26.0,129,"Mar 17, 1990",A. El Kaoutari,https://cdn.sofifa.org/1x/17/players/188145.png,Morocco,76.0,74.0,A. El Kaoutari,3.4,15.0,14
24.0,129,"Mar 26, 1986",B. El Bahri,https://cdn.sofifa.org/1x/11/players/183814.png,Morocco,73.0,64.0,B. El Bahri,0.0,0.0,10
28.0,129,"Aug 15, 1988",O. Assaidi,https://cdn.sofifa.org/1x/18/players/188935.png,Morocco,75.0,75.0,O. Assaidi,6.5,12.0,10
31.0,129,"Nov 9, 1982",H. Kharja,https://cdn.sofifa.org/1x/15/players/137241.png,Morocco,69.0,69.0,H. Kharja,750.0,10.0,10
32.0,129,"Jan 27, 1985",K. El Ahmadi,https://cdn.sofifa.org/1x/18/players/162329.png,Morocco,79.0,79.0,K. El Ahmadi,9.5,23.0,10
24.0,129,"Dec 8, 1984",S. Aït Bahi,https://cdn.sofifa.org/1x/11/players/197920.png,Morocco,67.0,61.0,S. Aït Bahi,0.0,0.0,10
31.0,129,"Jan 19, 1981",A. Ammi,https://cdn.sofifa.org/1x/13/players/138539.png,Morocco,63.0,63.0,A. Ammi,0.0,0.0,10
27.0,129,"Dec 9, 1986",I. El Adoua,https://cdn.sofifa.org/1x/15/players/192555.png,Morocco,72.0,69.0,I. El Adoua,900.0,10.0,10
30.0,129,"Sep 12, 1978",A. Oulmers,https://cdn.sofifa.org/1x/11/players/52782.png,Morocco,70.0,68.0,A. Oulmers,0.0,0.0,10
29.0,129,"Jun 27, 1986",A. Hermach,https://cdn.sofifa.org/1x/16/players/177713.png,Morocco,71.0,71.0,A. Hermach,1.5,8.0,10
22.0,129,"Sep 30, 1989",D. Fettouhi,https://cdn.sofifa.org/1x/13/players/188721.png,Morocco,1.0,68.0,D. Fettouhi,76.0,5.0,10
26.0,129,"Jul 12, 1990",Y. El Ghanassy,https://cdn.sofifa.org/1x/18/players/190516.png,Belgium,71.0,71.0,Y. El Ghanassy,2.5,17.0,10
26.0,133,"Dec 12, 1990",V. Moses,https://cdn.sofifa.org/1x/18/players/172962.png,Nigeria,81.0,80.0,V. Moses,14.0,115.0,18
20.0,133,"Dec 16, 1996",O. Ndidi,https://cdn.sofifa.org/1x/18/players/226790.png,Nigeria,1.0,80.0,O. Ndidi,86.0,17.5,18
20.0,133,"Jun 5, 1997",H. Onyekuru,https://cdn.sofifa.org/1x/18/players/234045.png,Nigeria,86.0,76.0,H. Onyekuru,12.5,76.0,18
21.0,133,"May 3, 1996",A. Iwobi,https://cdn.sofifa.org/1x/18/players/213655.png,Nigeria,85.0,76.0,A. Iwobi,12.0,76.0,18
20.0,133,"Oct 3, 1996",K. Iheanacho,https://cdn.sofifa.org/1x/18/players/225719.png,Nigeria,84.0,75.0,K. Iheanacho,10.5,50.0,18
24.0,133,"Oct 14, 1992",A. Musa,https://cdn.sofifa.org/1x/18/players/201818.png,Nigeria,77.0,74.0,A. Musa,7.5,55.0,18
22.0,133,"Mar 6, 1995",A. Umar,https://cdn.sofifa.org/1x/18/players/229092.png,Nigeria,81.0,76.0,A. Umar,10.5,19.0,18
21.0,133,"Jul 12, 1995",M. Simon,https://cdn.sofifa.org/1x/18/players/216820.png,Nigeria,81.0,74.0,M. Simon,8.0,17.0,18
24.0,133,"May 27, 1993",M. Agu,https://cdn.sofifa.org/1x/18/players/209984.png,Nigeria,80.0,75.0,M. Agu,7.5,11.0,18
24.0,133,"May 8, 1993",O. Kayode,https://cdn.sofifa.org/1x/18/players/211048.png,Nigeria,78.0,74.0,O. Kayode,7.5,1.0,18
23.0,133,"Oct 24, 1993",I. Ezekiel,https://cdn.sofifa.org/1x/18/players/208022.png,Nigeria,78.0,74.0,I. Ezekiel,7.5,19.0,18
24.0,133,"Oct 14, 1992",A. Musa,https://cdn.sofifa.org/1x/18/players/201818.png,Nigeria,77.0,74.0,A. Musa,7.5,55.0,14
24.0,133,"Dec 25, 1992",O. Onazi,https://cdn.sofifa.org/1x/18/players/202934.png,Nigeria,77.0,74.0,O. Onazi,6.0,23.0,14
26.0,133,"Dec 12, 1990",V. Moses,https://cdn.sofifa.org/1x/18/players/172962.png,Nigeria,81.0,80.0,V. Moses,14.0,115.0,14
29.0,133,"Apr 22, 1987",J. Mikel,https://cdn.sofifa.org/1x/17/players/164477.png,Nigeria,78.0,78.0,J. Mikel,6.5,60.0,14
23.0,133,"Oct 24, 1993",I. Ezekiel,https://cdn.sofifa.org/1x/18/players/208022.png,Nigeria,78.0,74.0,I. Ezekiel,7.5,19.0,14
26.0,133,"Oct 14, 1990",A. Ujah,https://cdn.sofifa.org/1x/18/players/198554.png,Nigeria,75.0,74.0,A. Ujah,6.5,29.0,14
28.0,133,"Apr 23, 1988",V. Anichebe,https://cdn.sofifa.org/1x/17/players/169527.png,Nigeria,74.0,74.0,V. Anichebe,3.4,30.0,14
28.0,133,"Feb 19, 1989",S. Aluko,https://cdn.sofifa.org/1x/18/players/173530.png,Nigeria,70.0,70.0,S. Aluko,1.8,27.0,14
27.0,133,"Jun 16, 1989",O. Ighalo,https://cdn.sofifa.org/1x/17/players/185195.png,Nigeria,78.0,77.0,O. Ighalo,8.0,25.0,14
26.0,133,"May 22, 1991",J. Obi,https://cdn.sofifa.org/1x/18/players/193337.png,Nigeria,77.0,74.0,J. Obi,7.0,39.0,14
30.0,133,"Oct 28, 1984",O. Martins,https://cdn.sofifa.org/1x/16/players/137494.png,Nigeria,80.0,80.0,O. Martins,0.0,0.0,14
25.0,133,"Apr 18, 1984",I. Kalu,https://cdn.sofifa.org/1x/11/players/170752.png,Nigeria,69.0,53.0,I. Kalu,0.0,0.0,10
29.0,133,"Jan 20, 1988",E. Echiéjilé,https://cdn.sofifa.org/1x/18/players/185089.png,Nigeria,71.0,71.0,U. Echiejile,1.8,11.0,10
27.0,133,"Mar 2, 1987",S. Okoronkwo,https://cdn.sofifa.org/1x/15/players/167432.png,Nigeria,64.0,64.0,S. Okoronkwo,600.0,3.0,10
25.0,133,"Oct 25, 1985",I. Eliakwu,https://cdn.sofifa.org/1x/12/players/149260.png,Nigeria,2.0,62.0,I. Eliakwu,68.0,9.0,10
18.0,133,"Dec 31, 1990",Y. Alfa,https://cdn.sofifa.org/1x/11/players/190737.png,Nigeria,74.0,60.0,Y. Alfa,0.0,0.0,10
30.0,133,"Oct 28, 1984",O. Martins,https://cdn.sofifa.org/1x/16/players/137494.png,Nigeria,80.0,80.0,O. Martins,0.0,0.0,10
27.0,133,"Mar 10, 1988",A. Agbetu,https://cdn.sofifa.org/1x/16/players/177688.png,Nigeria,61.0,61.0,A. Agbetu,230.0,5.0,10
20.0,133,"Jan 2, 1989",Sunny,https://cdn.sofifa.org/1x/11/players/198172.png,Nigeria,65.0,53.0,Sunny,0.0,0.0,10
27.0,133,"Apr 4, 1983",S. Adeshina,https://cdn.sofifa.org/1x/11/players/137245.png,Nigeria,1.0,59.0,S. Adeshina,67.0,1.0,10
27.0,133,"Oct 10, 1988",J. Chibuike,https://cdn.sofifa.org/1x/17/players/192285.png,Nigeria,72.0,72.0,J. Chibuike,2.2,15.0,10
24.0,133,"May 10, 1986",K. Amuneke,https://cdn.sofifa.org/1x/11/players/159010.png,Nigeria,73.0,68.0,K. Amuneke,0.0,0.0,10
25.0,136,"Apr 10, 1992",S. Mané,https://cdn.sofifa.org/1x/18/players/208722.png,Senegal,85.0,84.0,S. Mané,37.0,175.0,18
26.0,136,"Jun 20, 1991",K. Koulibaly,https://cdn.sofifa.org/1x/18/players/201024.png,Senegal,87.0,84.0,K. Koulibaly,32.5,96.0,18
22.0,136,"Mar 8, 1995",K. Baldé,https://cdn.sofifa.org/1x/18/players/215785.png,Senegal,88.0,81.0,K. Baldé Diao,25.0,38.0,18
27.0,136,"Sep 26, 1989",I. Gueye,https://cdn.sofifa.org/1x/18/players/193474.png,Senegal,82.0,82.0,I. Gueye,18.5,115.0,18
22.0,136,"Dec 19, 1994",M. Niang,https://cdn.sofifa.org/1x/18/players/204077.png,Senegal,83.0,77.0,M. Niang,12.0,84.0,18
26.0,136,"Aug 25, 1990",S. Sané,https://cdn.sofifa.org/1x/18/players/201956.png,Senegal,81.0,80.0,S. Sané,14.5,47.0,18
20.0,136,"Jul 16, 1996",A. Ndiaye Diedhiou,https://cdn.sofifa.org/1x/18/players/233631.png,Senegal,87.0,74.0,A. Ndiaye Diedhiou,11.0,20.0,18
24.0,136,"Mar 17, 1993",K. Babacar,https://cdn.sofifa.org/1x/18/players/197231.png,Senegal,80.0,76.0,K. Babacar,10.0,59.0,18
27.0,136,"Nov 11, 1989",K. Mbodji,https://cdn.sofifa.org/1x/18/players/198584.png,Senegal,79.0,78.0,K. Mbodji,10.0,24.0,18
26.0,136,"Oct 27, 1990",B. Ndiaye,https://cdn.sofifa.org/1x/18/players/221000.png,Senegal,77.0,76.0,Badou Ndiaye,9.0,68.0,18
29.0,136,"Dec 16, 1987",M. Diouf,https://cdn.sofifa.org/1x/18/players/187084.png,Senegal,77.0,77.0,M. Diouf,9.0,77.0,18
29.0,136,"Dec 16, 1987",M. Diouf,https://cdn.sofifa.org/1x/18/players/187084.png,Senegal,77.0,77.0,M. Diouf,9.0,77.0,14
32.0,136,"May 25, 1985",D. Ba,https://cdn.sofifa.org/1x/18/players/177134.png,Senegal,77.0,77.0,D. Ba,7.0,24.0,14
28.0,136,"Dec 1, 1988",P. Djilobodji,https://cdn.sofifa.org/1x/18/players/197937.png,Senegal,77.0,76.0,P. Djilobodji,7.0,13.0,14
27.0,136,"Apr 4, 1989",I. Baldé,https://cdn.sofifa.org/1x/17/players/197238.png,Senegal,73.0,73.0,I. Baldé,3.0,20.0,14
29.0,136,"Jan 5, 1988",B. Diawara,https://cdn.sofifa.org/1x/18/players/192337.png,Senegal,71.0,71.0,P. Diawara,2.4,7.0,14
27.0,136,"Sep 26, 1989",I. Gueye,https://cdn.sofifa.org/1x/18/players/193474.png,Senegal,82.0,82.0,I. Gueye,18.5,115.0,14
26.0,136,"Oct 26, 1990",H. Saivet,https://cdn.sofifa.org/1x/18/players/183256.png,Senegal,74.0,74.0,H. Saivet,6.0,58.0,14
22.0,136,"Dec 19, 1994",M. Niang,https://cdn.sofifa.org/1x/18/players/204077.png,Senegal,83.0,77.0,M. Niang,12.0,84.0,14
30.0,136,"Jun 3, 1985",P. Cissé,https://cdn.sofifa.org/1x/16/players/177765.png,Senegal,77.0,77.0,P. Cissé,6.5,70.0,14
32.0,136,"Feb 21, 1985",D. N'Doye,https://cdn.sofifa.org/1x/18/players/179875.png,Senegal,71.0,71.0,D. N'Doye,1.9,23.0,14
27.0,136,"Aug 14, 1989",F. Diagne,https://cdn.sofifa.org/1x/18/players/194196.png,Senegal,73.0,73.0,F. Diagne,3.4,24.0,14
29.0,136,"Nov 8, 1980",D. Kamara,https://cdn.sofifa.org/1x/11/players/149249.png,Senegal,78.0,73.0,D. Kamará,0.0,0.0,10
31.0,136,"Dec 18, 1984",M. Sougou,https://cdn.sofifa.org/1x/17/players/168961.png,Senegal,69.0,69.0,M. Sougou,875.0,2.0,10
24.0,136,"May 22, 1988",P. M'Bow,https://cdn.sofifa.org/1x/13/players/183553.png,Senegal,72.0,60.0,P. M'Bow,0.0,0.0,10
29.0,136,"Jul 14, 1985",M. Gomis,https://cdn.sofifa.org/1x/16/players/171783.png,Senegal,64.0,64.0,M. Gomis,400.0,5.0,10
31.0,136,"Apr 4, 1986",P. Diouf,https://cdn.sofifa.org/1x/18/players/177160.png,Senegal,62.0,62.0,P. Diouf,270.0,1.0,10
27.0,136,"Dec 24, 1989",D. Sakho,https://cdn.sofifa.org/1x/18/players/193554.png,Senegal,75.0,75.0,D. Sakho,7.0,25.0,10
21.0,136,"Dec 13, 1987",M. Faye,https://cdn.sofifa.org/1x/11/players/183317.png,Senegal,79.0,52.0,M. Faye,0.0,0.0,10
32.0,136,"Mar 18, 1982",M. Fall,https://cdn.sofifa.org/1x/15/players/183069.png,Senegal,61.0,61.0,M. Fall,130.0,750.0,10
22.0,136,"Mar 7, 1987",I. Gueye,https://cdn.sofifa.org/1x/11/players/197919.png,Senegal,59.0,51.0,I. Gueye,0.0,0.0,10
32.0,136,"Feb 25, 1984",J. Faty,https://cdn.sofifa.org/1x/17/players/134688.png,Senegal,64.0,64.0,J. Faty,250.0,2.0,10
23.0,136,"Feb 27, 1986",M. Dabo,https://cdn.sofifa.org/1x/11/players/177703.png,Senegal,4.0,56.0,M. Dabo,65.0,6.0,10
26.0,145,"Feb 8, 1991",W. Khazri,https://cdn.sofifa.org/1x/18/players/194845.png,Tunisia,78.0,78.0,W. Khazri,11.0,14.0,18
27.0,145,"Aug 6, 1989",A. Abdennour,https://cdn.sofifa.org/1x/18/players/198076.png,Tunisia,77.0,76.0,A. Abdennour,7.5,31.0,18
24.0,145,"Jul 27, 1992",N. Sliti,https://cdn.sofifa.org/1x/18/players/205257.png,Tunisia,76.0,74.0,N. Sliti,7.0,33.0,18
22.0,145,"May 10, 1995",E. Skhiri,https://cdn.sofifa.org/1x/18/players/225126.png,Tunisia,80.0,75.0,E. Skhiri,7.5,20.0,18
30.0,145,"Mar 28, 1987",Y. Benalouane,https://cdn.sofifa.org/1x/18/players/183288.png,Tunisia,74.0,74.0,Y. Benalouane,4.2,52.0,18
31.0,145,"May 28, 1986",S. Allagui,https://cdn.sofifa.org/1x/18/players/168950.png,Tunisia,1.0,71.0,S. Allagui,71.0,1.0,18
28.0,145,"Mar 31, 1989",S. Ben Youssef,https://cdn.sofifa.org/1x/18/players/207788.png,Tunisia,72.0,71.0,S. Ben Youssef,2.2,11.0,18
32.0,145,"Jan 5, 1985",H. Harbaoui,https://cdn.sofifa.org/1x/18/players/186444.png,Tunisia,73.0,73.0,H. Harbaoui,3.2,18.0,18
28.0,145,"Feb 23, 1989",A. Akaichi,https://cdn.sofifa.org/1x/18/players/205234.png,Tunisia,69.0,69.0,A. Akaichi,1.1,24.0,18
20.0,145,"Jun 25, 1997",B. Srarfi,https://cdn.sofifa.org/1x/18/players/237600.png,Tunisia,79.0,70.0,B. Srarfi,2.8,19.0,18
30.0,145,"Nov 29, 1986",Y. Touzghar,https://cdn.sofifa.org/1x/18/players/203889.png,Tunisia,70.0,70.0,Y. Touzghar,1.7,8.0,18
27.0,145,"Aug 6, 1989",A. Abdennour,https://cdn.sofifa.org/1x/18/players/198076.png,Tunisia,77.0,76.0,A. Abdennour,7.5,31.0,14
26.0,145,"Feb 8, 1991",W. Khazri,https://cdn.sofifa.org/1x/18/players/194845.png,Tunisia,78.0,78.0,W. Khazri,11.0,14.0,14
27.0,145,"Jul 18, 1988",A. Ben-Hatira,https://cdn.sofifa.org/1x/17/players/176627.png,Tunisia,74.0,74.0,A. Ben-Hatira,3.4,25.0,14
29.0,145,"Jan 27, 1987",J. Saihi,https://cdn.sofifa.org/1x/17/players/182887.png,Tunisia,71.0,71.0,J. Saihi,1.2,2.0,14
32.0,145,"Feb 28, 1985",F. Camus,https://cdn.sofifa.org/1x/18/players/165240.png,Tunisia,68.0,68.0,F. Camus,700.0,9.0,14
27.0,145,"Sep 22, 1986",Y. Chikhaoui,https://cdn.sofifa.org/1x/15/players/177022.png,Tunisia,78.0,78.0,Y. Chikhaoui,9.0,65.0,14
26.0,145,"Apr 20, 1991",K. Laribi,https://cdn.sofifa.org/1x/18/players/190499.png,Tunisia,70.0,69.0,K. Laribi,2.0,1.2,14
31.0,145,"May 28, 1986",S. Allagui,https://cdn.sofifa.org/1x/18/players/168950.png,Tunisia,1.0,71.0,S. Allagui,71.0,1.0,14
26.0,145,"Jan 17, 1990",K. Ayari,https://cdn.sofifa.org/1x/17/players/213028.png,Tunisia,67.0,66.0,K. Ayari,725.0,3.0,14
33.0,145,"Jan 20, 1984",K. Haggui,https://cdn.sofifa.org/1x/18/players/156256.png,Tunisia,69.0,69.0,K. Haggui,425.0,9.0,14
27.0,145,"Dec 26, 1987",A. Chermiti,https://cdn.sofifa.org/1x/16/players/189432.png,Tunisia,69.0,69.0,A. Chermiti,1.1,15.0,14
29.0,145,"Feb 13, 1981",K. Mouelhi,https://cdn.sofifa.org/1x/11/players/170755.png,Tunisia,1.0,59.0,K. Mouelhi,70.0,0.0,10
21.0,145,"Mar 6, 1990",A. Guilouzi,https://cdn.sofifa.org/1x/12/players/190743.png,Tunisia,76.0,58.0,A. Guilouzi,0.0,0.0,10
